tile_nr;id
32_563_6068;1377
32_500_6083;1378
32_500_6082;1379
32_500_6081;1380
32_563_6069;1381
32_480_6044;1382
32_480_6045;1383
32_480_6042;1384
32_480_6043;1385
32_480_6040;1386
32_480_6041;1387
32_520_6066;1388
32_503_6053;1389
32_532_6067;1390
32_508_5970;1391
32_532_6065;1392
32_532_6062;1393
32_503_6056;1394
32_516_6022;1395
32_516_6023;1396
32_508_5978;1397
32_503_6058;1398
32_516_6028;1399
32_516_6029;1400
32_532_6068;1401
32_532_6069;1402
32_539_6054;1403
32_539_6055;1404
32_539_6056;1405
32_539_6057;1406
32_539_6050;1407
32_539_6051;1408
32_539_6052;1409
32_539_6053;1410
32_539_6058;1411
32_539_6059;1412
32_534_6077;1413
32_536_5988;1414
32_536_5989;1415
32_536_5984;1416
32_536_5985;1417
32_536_5986;1418
32_536_5987;1419
32_536_5980;1420
32_536_5981;1421
32_536_5982;1422
32_536_5983;1423
32_483_6024;1424
32_497_5979;1425
32_497_5978;1426
32_497_5977;1427
32_497_5976;1428
32_497_5975;1429
32_497_5974;1430
32_497_5973;1431
32_497_5972;1432
32_497_5971;1433
32_519_6042;1434
32_457_6059;1435
32_457_6058;1436
32_457_6053;1437
32_457_6052;1438
32_457_6055;1439
32_457_6054;1440
32_457_6057;1441
32_457_6056;1442
32_495_6031;1443
32_495_6030;1444
32_495_6032;1445
32_495_6035;1446
32_495_6037;1447
32_495_6036;1448
32_495_6039;1449
32_495_6038;1450
32_510_6004;1451
32_559_6071;1452
32_536_6062;1453
32_536_6063;1454
32_536_6060;1455
32_536_6061;1456
32_536_6066;1457
32_559_6072;1458
32_512_5988;1459
32_536_6065;1460
32_512_5986;1461
32_512_5987;1462
32_512_5984;1463
32_559_6073;1464
32_512_5982;1465
32_512_5983;1466
32_512_5980;1467
32_512_5981;1468
32_538_6062;1469
32_546_6009;1470
32_546_6008;1471
32_546_6005;1472
32_546_6004;1473
32_546_6007;1474
32_546_6006;1475
32_546_6001;1476
32_546_6000;1477
32_546_6003;1478
32_546_6002;1479
32_481_6043;1480
32_515_5969;1481
32_481_6042;1482
32_488_6016;1483
32_481_6045;1484
32_521_6050;1485
32_474_6014;1486
32_474_6015;1487
32_474_6016;1488
32_474_6017;1489
32_474_6018;1490
32_474_6019;1491
32_530_6080;1492
32_530_6081;1493
32_511_6069;1494
